key,count
il36g---il1rl2,9
ngf---kidins220,9
calca---adrb3,9
calca---adrb2,9
cdh1---lrp5,9
ccl19---mtnr1a,9
cdh1---erbb3,9
il36b---il1rl2,9
lyz---itgal,9
rims1---slc18a2,9
ccl19---grm7,9
anos1---sdc2,9
anos1---fgfr1,9
gdf1---acvr1b,9
mmp7---cdh6,9
calca---adcyap1r1,9
rln2---pth1r,9
rln2---ramp2,9
tph1---htr1e,9
gip---gpr84,9
il17f---il17rc,9
egf---adrb2,9
grn---tnfrsf1b,9
ifne---ifnar1,9
gcg---gpr84,9
cxcl2---mtnr1a,9
gcg---gpr20,9
agt---adra2a,9
rln2---tshr,9
rln2---vipr1,9
gip---ramp2,9
rln3---adcyap1r1,9
ccl20---mtnr1a,9
mdk---ptprb,9
gip---tshr,9
grn---tnfrsf1a,9
cxcl2---grm7,9
gip---adcyap1r1,9
vtn---cd47,9
gip---adrb2,9
gip---adrb3,9
ccl20---adra2a,9
hmgb1---tlr4,9
rln1---rxfp3,9
rln2---adcyap1r1,9
c6orf15---ddr1,9
psen1---cd44,9
rln2---adrb3,9
vegfc---flt1,9
cd160---tnfrsf14,9
rln2---gpr20,9
ppy---adra2a,9
nectin1---nectin3,9
mif---ackr3,9
gip---gpr20,9
rln2---adrb2,9
gnai2---s1pr3,9
slpi---cd4,9
npw---mtnr1a,9
fshb---adrb3,9
gnai2---s1pr4,9
bmp8b---acvr2b,9
ibsp---itgav,9
ccl5---grm7,9
insl3---gpr20,9
ptn---sdc2,9
fshb---gpr20,9
fshb---gpr84,9
fgf10---fgfr4,9
enho---gpr19,9
cort---grm7,9
pth2---adcyap1r1,9
pomc---grm7,9
rln3---vipr1,9
cort---mtnr1a,9
nps---pth1r,9
bmp6---acvr2b,9
nps---ramp2,9
fshb---adrb2,9
il22---il21r,9
npy---grm7,9
nps---tshr,9
nps---vipr1,9
iapp---tshr,9
bmp8b---acvr2a,9
lamc2---col17a1,9
ptprc---cd22,9
pnoc---adra2a,9
pomc---mtnr1a,9
olah---mog,9
bmp8a---bmpr1a,9
pnoc---grm7,9
bmp8a---bmpr2,9
bmp8b---acvr1,9
iapp---vipr1,9
pthlh---gpr84,9
pomc---adrb2,9
pomc---adrb3,9
pth2---vipr1,9
sorbs1---itgb5,9
sorbs1---itga1,9
pthlh---adcyap1r1,9
lamc3---itga6,9
efna4---epha10,9
cxcl11---adra2a,9
pthlh---gpr20,9
npy---adra2a,9
gnas---glp1r,9
gnas---adcy8,9
gnai2---unc5b,9
gnas---adcy7,9
pthlh---adrb3,9
gnas---adcy1,9
inha---acvr1b,9
pthlh---tshr,9
fshb---pth1r,9
fshb---ramp2,9
ccl5---adra2a,9
pomc---gpr84,9
fshb---ramp3,9
pthlh---ramp3,9
pomc---gpr20,9
pthlh---ramp2,9
pomc---adra2a,9
alcam---cd6,9
fshb---vipr1,9
cort---adra2a,9
il2---gype,9
pth2---ramp2,9
cxcl10---grm7,9
pomc---adcyap1r1,9
cxcl10---mtnr1a,9
efna3---epha10,9
fshb---tshr,9
bmp3---bmpr1a,9
cxcl13---grm7,9
bmp3---bmpr1b,9
c1orf112---plscr4,9
pmch---mtnr1a,9
ccl25---grm7,9
bmp3---bmpr2,9
insl3---adrb3,9
npy---mtnr1a,9
rln3---pth1r,9
bmp4---acvr2a,9
fshb---adcyap1r1,9
lamc1---itga1,9
insl3---adrb2,9
insl3---adcyap1r1,9
rln3---ramp2,9
rtn4---gjb2,9
rln3---ramp3,9
ccl25---mtnr1a,9
tph1---htr1f,9
c3---ifitm1,9
tph1---htr2c,9
rln3---gpr84,9
tph1---htr6,9
tph1---htr7,9
agt---grm7,9
col7a1---itga2,9
bmp10---acvr1,9
cxcl13---mtnr1a,9
rln3---mtnr1a,9
egf---lrp2,9
crh---adrb2,9
insl3---gpr84,9
pf4---mtnr1a,9
ccl25---adra2a,9
retn---tlr4,9
cxcl14---cxcr4,9
bmp3---acvr2a,9
egf---ldlr,9
lamc1---itga7,9
pomc---pth1r,9
efemp2---catsper1,9
lefty2---acvr2a,9
gal---grm7,9
lefty2---acvr1b,9
bst2---lilra4,9
lamc1---itgav,9
pomc---vipr1,9
lamc1---itgb1,9
cxcl11---grm7,9
iapp---gpr20,9
efna2---epha10,9
il1f10---il1rl2,9
lefty1---acvr2b,9
lefty1---acvr2a,9
iapp---gpr84,9
lamc1---itgb4,9
cxcl11---mtnr1a,9
iapp---adcyap1r1,9
ccl5---mtnr1a,9
cxcl13---adra2a,9
bmp5---acvr1,9
iapp---adrb2,9
lamc1---itga2,9
gal---mtnr1a,9
npy---npy6r,9
lamc1---itga3,9
cxcl12---adra2a,9
pomc---tshr,9
gnai2---adcy7,9
gnai2---adcy8,9
iapp---adrb3,9
iapp---calcrl,9
pomc---ramp3,9
pomc---ramp2,9
cxcl12---grm7,9
lamc1---itga6,9
cxcl12---mtnr1a,9
adm2---adcyap1r1,9
fgf6---sdc4,9
adm---vipr1,9
adm---tshr,9
calm2---kcnq1,9
ghrh---pth1r,9
calm2---kcnq5,9
nms---mtnr1a,9
vegfa---itgb1,9
adcyap1---gpr84,9
vegfa---itga9,9
adm---pth1r,9
jam3---itgb2,9
ghrh---ramp3,9
penk---adra2a,9
tgfb1---cav1,9
avp---vipr1,9
ghrh---tshr,9
calm2---trpc5,9
calm3---abca1,9
calm3---aqp6,9
avp---tshr,9
col4a3---itga2,9
calm3---kcnq1,9
avp---ramp3,9
avp---ramp2,9
jam2---jam3,9
calm3---kcnq5,9
avp---pth1r,9
qdpr---dysf,9
col1a1---flt4,9
col18a1---itgb5,9
cga---gpr84,9
calm1---kcnq5,9
artn---gfra2,9
lama2---dag1,9
adm2---gpr84,9
col5a2---itga1,9
tgfb1---itgb1,9
adm2---gpr20,9
pkm---cd44,9
lama4---itgb1,9
pdyn---mtnr1a,9
lama4---itgav,9
calm2---egfr,9
tnf---ltbr,9
cga---vipr1,9
ccl18---ccr8,9
calm1---trpc3,9
f11r---jam2,9
adcyap1---gpr20,9
cgn---ocln,9
fgf8---fgfrl1,9
ctgf---ntrk1,9
calm2---abca1,9
calm2---aqp6,9
adm2---adrb3,9
adm2---adrb2,9
lama4---itga3,9
pdyn---grm7,9
fbn1---itgb6,9
adm---adcyap1r1,9
apoc3---lrp1,9
apob---vldlr,9
clec3a---clec2b,9
hla-c---slc9c2,9
vwf---selp,9
vegfa---egfr,9
apob---tlr4,9
vwf---sirpa,9
col4a5---cd47,9
avp---adrb3,9
avp---adrb2,9
wnt2b---fzd4,9
calm3---pde1a,9
tf---ldlr,9
tf---lrp2,9
lrrc4b---ptprf,9
nov---notch1,9
apoa1---ldlr,9
apoa1---lrp1,9
il10---sirpg,9
p4hb---gpr162,9
col4a4---cd47,9
selplg---itgam,9
hla-b---kir3dl2,9
plat---itgam,9
plat---itgb2,9
cntn1---nrcam,9
avp---adcyap1r1,9
nmu---mtnr1a,9
il8---sdc2,9
ltf---gpr162,9
ltf---gp9,9
il8---sdc1,9
apln---grm7,9
col4a6---cd47,9
vcan---tlr1,9
avp---lrp2,9
plau---itga5,9
ccl18---c14orf1,9
avp---ldlr,9
gdf15---tgfbr2,9
apln---mtnr1a,9
adcyap1---tshr,9
clec11a---kit,9
avp---gpr84,9
clec2a---klrf2,9
il8---cxcr2,9
avp---gpr20,9
f2---gp1bb,9
clec2b---klrf1,9
clec2d---klrb1,9
lta---cachd1,9
il8---cxcr1,9
uts2b---sstr5,9
adm---adrb3,9
adm---adrb2,9
wnt3a---atp6ap2,9
col11a1---itga2,9
mllt4---ephb2,9
mllt4---epha7,9
b2m---kir2dl3,9
calcb---adcyap1r1,9
b2m---kir2dl1,9
pyy---adra2a,9
b2m---cd3g,9
col6a1---itga1,9
sct---adcyap1r1,9
penk---mtnr1a,9
calcb---adrb2,9
calcb---adrb3,9
sct---adrb2,9
ghrh---adrb3,9
calcb---gpr20,9
wnt5b---fzd8,9
papln---sirpa,9
ccl19---adra2a,9
calcb---gpr84,9
sct---gpr20,9
wnt11---fzd8,9
sct---gpr84,9
ren---asic3,9
ghrh---adcyap1r1,9
ntf4---ntrk3,9
wnt5b---fzd2,9
ghrh---adrb2,9
sct---adrb3,9
lamb1---itgb4,9
pmch---adra2a,9
il36a---il1rl2,9
hgf---itgb1,9
calca---gpr20,9
gdf9---orai2,9
calca---gpr84,9
sema6b---plxna2,9
gdnf---gfra3,9
nppa---npr2,9
calca---pth1r,9
tgm2---tbxa2r,9
hla-f---lilrb1,9
b2m---kir3dl1,9
pyy---mtnr1a,9
sema5a---plxna1,9
b2m---lilrb2,9
tgm2---itga4,9
anxa1---mtnr1a,9
tgm2---adgrg1,9
mllt4---nrxn3,9
b2m---klrd1,9
mllt4---nrxn2,9
col6a1---itga2,9
mllt4---f11r,9
calca---tshr,9
mllt4---ephb6,9
col6a1---itga6,9
sct---pth1r,9
calcb---tshr,9
calcb---vipr1,9
col4a1---itga2,9
cga---adrb3,9
sct---ramp2,9
sct---ramp3,9
sct---tshr,9
calm1---abca1,9
cga---gpr20,9
pyy---grm7,9
adm2---vipr1,9
col1a1---itga1,9
adm2---tshr,9
cga---adcyap1r1,9
vegfa---ret,9
cga---adrb2,9
adcyap1---adrb3,9
col1a2---flt4,9
calcb---ramp2,9
calcb---ramp3,9
ntf4---ngfrap1,9
adm2---pth1r,9
kng1---mtnr1a,9
calm1---aqp6,9
col1a2---itga11,9
ghrh---gpr20,9
calcb---pth1r,9
cga---ramp3,9
penk---grm7,9
gal---adra2a,8
apoc3---lrp2,8
ccl28---grm7,8
col18a1---itgb3,8
apoc3---ldlr,8
apoc1---vldlr,8
col18a1---itga3,8
pyy---gpr83,8
apob---adrb2,8
col2a1---or1e1,8
tgfb1---itgb5,8
mfi2---tfrc,8
npb---adra2a,8
thpo---sirpb1,8
bmp5---hfe2,8
lamc3---sv2c,8
npw---grm7,8
wnt11---fzd1,8
wnt11---fzd10,8
pnoc---mtnr1a,8
ptn---sdc4,8
app---mtnr1a,8
kng1---adra2a,8
bmp5---acvr2b,8
col1a1---gp6,8
wnt11---fzd2,8
pyy---npy6r,8
tgfb1---itgb3,8
apob---tlr6,8
ccl28---adra2a,8
il8---sdc3,8
wnt11---fzd6,8
vip---ramp3,8
ptprc---mrc1,8
pthlh---vipr1,8
fst---hfe2,8
col1a2---itga1,8
hebp1---mtnr1a,8
app---adra2a,8
tigit---nectin2,8
cxcl1---mtnr1a,8
col16a1---itgb1,8
cxcl10---ackr1,8
cxcl10---adra2a,8
col1a2---itgav,8
col4a3---itga1,8
hhla3---chrm3,8
wnt11---fzd9,8
iapp---pth1r,8
comp---itgb3,8
il8---cd79a,8
bmp8a---bmpr1b,8
cxcl1---adra2a,8
ccl28---mtnr1a,8
wnt11---fzd3,8
wnt1---ror2,8
wnt11---fzd4,8
npb---mtnr1a,8
comp---sdc1,8
rln3---tshr,8
ptn---ncl,8
npw---adra2a,8
wnt11---fzd5,8
il8---kdr,8
vip---ramp2,8
hhipl2---cachd1,8
ccl3l3---ccr1,8
lefty1---acvr1b,8
vtn---itga3,8
ceacam5---cd8a,8
wnt5b---fzd7,8
angptl1---lilrb3,8
cd226---nectin2,8
hla-e---slc16a4,8
wnt5b---fzd6,8
hla-e---klrk1,8
wnt5b---fzd5,8
wnt5b---fzd4,8
cela3b---chrm3,8
gzma---f2r,8
gzma---f2rl1,8
gzma---f2rl2,8
rln1---rxfp4,8
app---slc45a3,8
nectin1---cadm3,8
ctsg---f2rl3,8
lgals9---ptprc,8
ctsg---pard3,8
nectin1---nectin4,8
gzmb---pgrmc1,8
rln2---gpr84,8
matn1---ptprd,8
wnt5b---fzd1,8
cd14---tlr4,8
nectin2---pvrig,8
gzma---pard3,8
cd1d---lilrb2,8
nectin3---nectin2,8
nectin3---pvr,8
gzma---f2rl3,8
cd14---itgb2,8
lhb---adrb3,8
ngf---ngfrap1,8
lhb---adrb2,8
retn---cap1,8
lhb---adcyap1r1,8
col6a2---itga2,8
anxa1---grm7,8
col6a2---itga1,8
col6a3---itga1,8
ceacam1---cd209,8
cd96---nectin1,8
anxa1---adra2a,8
hla-f---lilrb2,8
lhb---gpr20,8
rims1---slc18a3,8
angptl2---lilrb3,8
angptl2---tlr4,8
angptl4---cdh11,8
angptl4---cdh5,8
cd46---jag1,8
ceacam5---cd1d,8
angptl4---sdc1,8
angptl4---sdc2,8
alkal2---alk,8
cd52---siglec10,8
lhb---gpr84,8
cd55---adgre5,8
angptl7---lilrb3,8
cd59---cd2,8
vtn---kdr,8
cd80---cd274,8
col6a3---itga2,8
angptl4---sdc3,8
rln3---grm7,8
col4a6---itga2,8
col4a6---itga1,8
bmp10---acvr2b,8
bmp15---acvr1,8
bmp15---acvr2b,8
crh---adrb3,8
col4a5---itgav,8
pmch---mertk,8
bmp3---acvr1,8
col4a5---itga2,8
nps---gpr20,8
plg---pard3,8
crh---adcyap1r1,8
nps---gpr84,8
tnf---slc5a11,8
bmp5---acvr2a,8
col4a4---itga1,8
plg---f2rl2,8
plg---f2rl3,8
col4a4---itga2,8
col4a4---itgav,8
tf---adrb2,8
wnt3---ror2,8
ptprm---ptprm,8
bmp4---hfe2,8
hla-dma---cd4,8
bmp4---acvr2b,8
col4a5---itga1,8
bmp4---acvr1,8
hla-doa---cd4,8
hla-dob---cd4,8
kng1---grm7,8
ctsg---f2rl2,8
wnt5a---lrp2,8
lhb---pth1r,8
wnt5a---ldlr,8
lhb---ramp2,8
lhb---ramp3,8
hpx---lrp1,8
mdk---ncl,8
wnt5a---fzd10,8
lhb---tshr,8
lhb---vipr1,8
ctsg---f2rl1,8
ctsg---f2r,8
cga---pth1r,8
cga---ramp2,8
cklf---ccr4,8
nmu---grm7,8
wnt3a---lrp5,8
lgals1---itgb1,8
nmu---adra2a,8
nps---adrb3,8
hspg2---lrp2,8
nps---adrb2,8
mdk---sdc2,8
tnc---itgb6,8
tnc---nt5e,8
nms---grm7,8
apln---adra2a,8
fn1---itga6,8
nms---adra2a,8
wnt5a---adrb2,8
cgb3---lhcgr,8
col4a6---itgav,8
prss1---pard3,8
prss1---f2rl3,8
ghrh---gpr84,8
calca---vipr1,8
ppy---mtnr1a,8
prss1---f2rl2,8
ppbp---ackr1,8
npy---gpr83,8
ghrh---ghsr,8
cxcl16---adra2a,8
vegfd---itga9,8
vegfd---nrp2,8
c1orf194---plscr4,8
agt---mtnr1a,8
pdcd1lg2---pdcd2,8
prss1---f2rl1,8
s100a1---tlr4,8
insl3---ramp3,8
gdf15---gfral,8
prss2---f2rl3,8
sele---cd44,8
c3---mtnr1a,8
ghrh---ramp2,8
prss2---f2rl2,8
prss2---f2r,8
jam2---f11r,8
adm---gpr20,8
cxcl9---adra2a,8
nrxn2---nlgn1,8
sema5a---plxna3,8
nrxn2---nlgn2,8
nrxn2---nlgn3,8
prss2---f2rl1,8
cxcl16---grm7,8
efna1---epha10,8
pth---adcyap1r1,8
cxcl9---ackr1,8
bsg---sele,8
pth---adrb2,8
pth---adrb3,8
nrxn3---nlgn1,8
adcyap1---adrb2,8
inhbe---acvr2b,8
pth---gpr20,8
nrxn3---nlgn2,8
pros1---mertk,8
jam3---jam2,8
nrxn3---nlgn3,8
vegfa---itgb3,8
jam3---jam3,8
pomc---oprl1,8
prss1---f2r,8
lamb1---dag1,8
cxcl5---adra2a,8
sema4d---plxnb3,8
ccl26---ackr2,8
ccl26---cx3cr1,8
ccl27---adra2a,8
epo---ephb4,8
ccl27---ccr2,8
ccl27---ccr3,8
igf1---igf2r,8
cxcl13---ackr1,8
ccl27---grm7,8
ccl27---mtnr1a,8
ppy---npy6r,8
ccl18---ccr3,8
adm---gpr84,8
prss3---pard3,8
mif---cd74,8
agrn---dag1,8
agrn---itgb1,8
agrn---lrp1,8
agrn---lrp2,8
cxcl3---grm7,8
insl3---rxfp3,8
dsg2---dsc3,8
ccl16---mtnr1a,8
ccl20---grm7,8
prss3---f2rl2,8
gip---pth1r,8
gcg---gipr,8
gip---ramp3,8
prss3---f2rl1,8
prss3---f2rl3,8
cxcl9---grm7,8
psap---celsr1,8
ppy---gpr83,8
lamb2---itga3,8
vegfb---ret,8
gdf1---acvr2a,8
gdf1---acvr2b,8
lamb2---itgb4,8
vegfb---tyro3,8
cxcl3---adra2a,8
cxcl3---ackr1,8
ccl1---ackr4,8
mif---cxcr4,8
mif---cxcr2,8
nrtn---gfra3,8
lamb2---itgb1,8
cxcl9---mtnr1a,8
pspn---gfra3,8
shh---gas1,8
prss3---f2r,8
prss2---pard3,8
adcyap1---pth1r,8
ccl18---ackr1,8
ccl16---adra2a,8
actr2---adrb2,8
sema5b---plxna3,8
c5---adra2a,8
sema5b---plxna1,8
cxcl16---mtnr1a,8
ghrh---vipr2,8
insl3---rxfp4,8
penk---oprl1,8
yars---cxcr1,8
ccl16---ackr1,8
actr2---ldlr,8
ppbp---mtnr1a,8
ppbp---grm7,8
ccl16---grm7,8
cxcl3---mtnr1a,8
insl5---rxfp1,8
il18---il18bp,8
lama1---dag1,8
gc---lrp2,8
nrxn1---nlgn1,8
nrxn1---nlgn2,8
c5---grm7,8
shank1---adgrl1,8
insl5---rxfp2,8
nrxn1---nlgn3,8
cxcl17---gpr35,8
c5---mtnr1a,8
cxcl6---mtnr1a,8
slurp1---chrna3,8
pdyn---oprl1,8
pth---tshr,8
slurp1---chrna2,8
cxcl6---grm7,8
slurp1---chrna10,8
lamc3---dag1,8
slurp1---chrna1,8
slurp2---chrna5,8
slurp2---chrnb4,8
slurp2---chrna6,8
slurp2---chrna7,8
slurp2---chrna9,8
slurp2---chrnb1,8
slurp2---chrnb2,8
pecam1---cd38,8
cxcl6---adra2a,8
pth---ramp3,8
slurp2---chrnb3,8
pth---ramp2,8
pth2---tshr,8
slurp1---chrnb1,8
pth2---gpr20,8
pth2---adrb3,8
pth2---gpr84,8
slurp1---chrnb2,8
ccl1---ackr1,8
slurp1---chrnb3,8
slurp1---chrnb4,8
pth2---adrb2,8
slurp1---chrna6,8
slurp2---chrna4,8
slurp1---chrnd,8
slurp1---chrne,8
slurp1---chrng,8
pdyn---adra2a,8
slurp2---chrna1,8
slurp2---chrna10,8
slurp1---chrna4,8
slurp2---chrna2,8
slurp2---chrna3,8
pth---vipr1,8
slurp1---chrna5,8
alkal1---alk,8
gnai2---s1pr5,8
lama4---itga6,8
inhbe---acvr1,8
pthlh---adrb2,8
defb106a---ccr2,8
defb103a---ccr2,8
mllt4---ephb3,8
cxcl5---grm7,8
cxcl5---mtnr1a,8
mllt4---pvrl2,8
calca---ramp3,8
gdnf---slc44a5,8
slurp1---chrna9,8
slurp2---chrne,8
inhbe---acvr1b,8
slurp2---chrng,8
slurp2---chrnd,8
hsp90aa1---erbb2,7
apoa2---ldlr,7
pspn---gfra2,7
tshb---gpr20,7
wnt3a---fzd3,7
fabp5---rxra,7
il36b---il36rn,7
vsir---igsf11,7
apoc4---vldlr,7
tln1---itgb5,7
tln1---itgb3,7
col6a5---sdc1,7
apoa2---lrp1,7
lama1---cd44,7
actr2---lrp2,7
nrg3---erbb3,7
col2a1---gp6,7
apoc2---lrp2,7
apoc2---lrp1,7
apoc2---ldlr,7
apoa2---lrp2,7
apoa4---ldlr,7
sell---cd34,7
tigit---pvr,7
fn1---sdc1,7
cxcl1---grm7,7
cntn1---notch1,7
hspg2---dag1,7
c4a---cr2,7
lrrc4---ntng2,7
hspa8---lrp2,7
hspa8---ldlr,7
entpd1---tmigd3,7
hspa8---adrb2,7
gdf1---smad3,7
il36a---il36rn,7
ccn3---notch1,7
fgl1---lag3,7
fgf3---fgfrl1,7
il26---il10rb,7
lamc3---sv2b,7
tshb---gpr84,7
vwf---itgb3,7
adgre5---cd55,7
fgb---tlr4,7
vip---adrb3,7
pvr---nectin3,7
npb---grm7,7
lrrc4c---ntng1,7
col6a6---gp6,7
vip---adrb2,7
inhba---acvr1c,7
pth2---ramp3,7
cxcl8---adra2a,7
f11r---jam3,7
klk3---ngfr,7
cd14---tlr6,7
nov---plxna1,7
rgmb---hfe2,7
hgf---nrp1,7
mica---klrk1,7
wnt7a---fzd1,7
tnf---fas,7
ifne---ifnar2,7
col6a3---sdc1,7
f2---pard3,7
mpzl1---mpzl1,7
cntn2---l1cam,7
tnfsf12---tnfrsf8,7
lamb3---dag1,7
tshb---adrb3,7
micb---klrk1,7
sfrp2---fzd5,7
tshb---adrb2,7
lamb2---sv2c,7
lamb2---sv2b,7
tshb---adcyap1r1,7
cyr61---cav1,7
nectin2---nectin3,7
nppc---npr1,7
cx3cl1---itgb3,7
cd14---ripk1,7
shank1---adgrb2,7
sell---glycam1,7
sell---madcam1,7
cxcl10---dpp4,7
mpz---mpzl1,7
nectin3---nectin1,7
lamc2---sv2b,7
apoa4---lrp1,7
fyn---spn,7
apoa4---lrp2,7
fyn---thy1,7
lamc2---sv2c,7
sell---podxl,7
sostdc1---lrp6,7
apob---mttp,7
cntn1---notch2,7
lamc3---cd44,7
col6a5---gp6,7
mdk---notch2,7
cd226---pvr,7
col6a3---gp6,7
esam---esam,7
klk3---ntrk1,7
cntn1---ptprz1,7
cd96---pvr,7
st6gal1---cd22,7
hebp1---adra2a,7
rgma---hfe2,7
wnt8a---fzd5,7
l1cam---l1cam,7
lgals8---itga3,7
inhbb---smad3,7
spx---galr2,7
lama5---sv2c,7
lama5---sv2b,7
lamc1---dag1,7
thbs4---cd47,7
angptl4---sdc4,7
col2a1---sdc1,7
ncam1---l1cam,7
lamb1---sv2b,7
raet1g---klrk1,7
lama5---dag1,7
slit3---robo1,7
afdn---nectin2,7
jam2---jam2,7
lama3---sv2b,7
adam10---notch1,7
lama4---sv2c,7
ppbp---adra2a,7
tshb---ramp3,7
wnt10b---fzd7,7
bmp2---hjv,7
il23a---il12rb2,7
c3---adra2a,7
lamb1---sv2c,7
lamb3---sv2b,7
thbs4---cd36,7
slpi---plscr4,7
tshb---vipr1,7
lamb3---sv2c,7
irak4---tlr6,7
dsc3---dsg1,7
irak4---tlr4,7
wnt5b---fzd9,7
lama4---sv2b,7
irak4---tlr7,7
jam3---itgb1,7
wnt9b---fzd5,7
thbs4---sdc1,7
lamc1---sv2b,7
wnt5b---fzd10,7
bmp6---hjv,7
nps---ramp3,7
cadm3---cadm3,7
lama3---sv2c,7
cfc1---acvr1b,7
lamc1---sv2c,7
pth---gpr84,7
cfc1---acvr2a,7
cfc1---smad3,7
vip---tshr,7
tnf---ripk1,7
dsc1---dsg3,7
pcsk9---ldlr,7
lama4---dag1,7
wnt5b---fzd3,7
col1a1---sdc1,7
tgfb3---itgb1,7
tgfb3---itgb3,7
vip---pth1r,7
tgfb3---itgb5,7
tgfb3---itgb6,7
col1a2---gp6,7
jam3---f11r,7
f11r---f11r,7
app---grm7,7
slit1---robo2,7
wnt11---musk,7
cxcl8---sdc2,7
afdn---nectin4,7
lamc2---dag1,7
wnt5a---lrp6,7
lum---itgb1,7
ncr3lg1---ncr3,7
wnt2---fzd2,7
ccl23---mtnr1a,7
gpc3---lrp1,7
gpc3---lrp2,7
entpd1---adora2a,7
vip---gpr20,7
fgg---tlr4,7
entpd1---adora1,7
sele---glg1,7
uba52---fshr,7
fgf10---fgfrl1,7
c3---grm7,7
dkk4---lrp6,7
cd8a---ceacam5,7
uba52---notch1,7
ccl22---dpp4,7
ccl23---grm7,7
ccl23---adra2a,7
fgf22---fgfrl1,7
uba52---tgfbr1,7
uba52---tgfbr2,7
nrg3---erbb2,7
ceacam1---ceacam5,7
edn1---adgrl4,7
lama2---sv2c,7
thbs2---sdc1,7
lama3---itgb4,7
col6a6---sdc1,7
lama2---sv2b,7
ang---egfr,7
tshb---ramp2,7
afdn---nectin1,7
b2m---klrc2,7
dsc3---dsg2,7
ncam1---ncam2,7
entpd1---adora2b,7
tgfb1---smad3,7
vip---gpr84,7
lamb2---dag1,7
hmgb1---havcr2,7
arpc5---adrb2,7
arpc5---ldlr,7
arpc5---lrp2,7
cd47---sirpg,7
lama1---sv2a,7
lama1---sv2b,7
uba52---erbb2,7
dsc3---dsg3,7
uba52---egfr,7
ncam2---l1cam,7
cxcl8---grm7,7
lama3---dag1,7
uba52---acvr1,7
tshb---pth1r,7
hla-f---kir3ds1,7
wnt9a---fzd4,7
lama1---sv2c,7
hspg2---lrp1,7
uba52---agtr1,7
uba52---bmpr1b,7
sema3c---nrp2_plxna4,6
wnt3---fzd8_lrp6,6
wnt3---fzd9_lrp5,6
sema3c---nrp1_plxna3,6
clec4g---lag3,6
sema3c---nrp1_plxna2,6
sema3c---nrp1_plxna4,6
hbegf---egfr_erbb2,6
cxcl9---dpp4,6
nodal---acvr1c_acvr2a_cfc1,6
sema3c---nrp1_plxna1,6
sema3c---nrp2_plxna1,6
sema3c---nrp2_plxna2,6
nodal---acvr1b_acvr2a_cfc1,6
wnt3---fzd9_lrp6,6
nodal---acvr1b_acvr2b_cfc1,6
wnt4---fzd6_lrp6,6
hbegf---erbb2_erbb4,6
wnt4---fzd6_lrp5,6
wnt4---fzd5_lrp6,6
sema3c---nrp2_plxna3,6
wnt3a---fzd6_lrp5,6
wnt4---fzd4_lrp5,6
wnt3a---fzd6_lrp6,6
jam2---itga3_itgb1,6
wnt3a---fzd7_lrp5,6
wnt3a---fzd7_lrp6,6
wnt3a---fzd8_lrp5,6
wnt3a---fzd8_lrp6,6
wnt3a---fzd9_lrp5,6
jam2---itgav_itgb1,6
wnt4---fzd3_lrp6,6
wnt4---fzd3_lrp5,6
wnt4---fzd7_lrp5,6
klrb1---clec2d,6
cxcl8---sdc1,6
fgf4---fgfrl1,6
wnt4---fzd2_lrp6,6
jam3---itgam_itgb2,6
wnt4---fzd1,6
tdgf1---smad3,6
wnt4---fzd10_lrp5,6
wnt4---fzd10_lrp6,6
wnt4---fzd2_lrp5,6
wnt4---fzd1_lrp5,6
wnt4---fzd1_lrp6,6
wnt3a---fzd9_lrp6,6
calr---mpl,6
sema3d---nrp1_plxna1,6
sema3d---nrp1_plxna2,6
wnt4---fzd5_lrp5,6
sema3d---nrp1_plxna3,6
wnt3a---fzd10_lrp5,6
sema3d---nrp1_plxna4,6
wnt3a---fzd10_lrp6,6
wnt3a---fzd1_lrp5,6
wnt3a---fzd1_lrp6,6
sema3d---nrp2_plxna1,6
sema3d---nrp2_plxna2,6
wnt3a---fzd5_lrp6,6
cxcl8---mtnr1a,6
wnt3a---fzd2_lrp5,6
sema3d---nrp2_plxna4,6
wnt3a---fzd2_lrp6,6
wnt3a---fzd3_lrp5,6
ccl17---darc,6
wnt3a---fzd4_lrp5,6
gdf15---ret,6
wnt3a---fzd4_lrp6,6
wnt3a---fzd5_lrp5,6
ccl18---ccr1,6
cldn11---cldn11,6
wnt4---fzd4_lrp6,6
sema3d---nrp2_plxna3,6
wnt16---fzd4_lrp5,6
wnt16---fzd3_lrp6,6
wnt16---fzd3_lrp5,6
col1a1---itga9_itgb1,6
wnt16---fzd2_lrp6,6
col1a1---itgav_itgb8,6
aregb---egfr,6
wnt16---fzd2_lrp5,6
tgfb3---acvr1b_tgfbr2,6
tgfb3---acvr1c_tgfbr2,6
wnt16---fzd1_lrp6,6
wnt2b---fzd1_lrp5,6
wnt16---fzd1_lrp5,6
wnt16---fzd10_lrp6,6
wnt16---fzd10_lrp5,6
gdf6---bmpr1b_bmpr2,6
col1a2---itga10_itgb1,6
pcsk9---lrp1,6
col1a2---itga11_itgb1,6
col1a2---itga1_itgb1,6
col1a2---itga2_itgb1,6
col1a2---itga3_itgb1,6
col1a2---itga9_itgb1,6
col1a1---sdc4,6
wnt2---fzd10_lrp6,6
artn---gfra3_ret,6
wnt2---fzd10_lrp5,6
artn---gfra1_ret,6
dhh---ptch1_smo,6
wnt16---fzd9_lrp6,6
wnt16---fzd9_lrp5,6
wnt16---fzd8_lrp6,6
wnt16---fzd8_lrp5,6
